NR_ZONA,NR_LOCAL_VOTACAO,votos_cristovam,endereco,nome,total_validos,share,NM_LOCAL_VOTACAO,lat,lon
6,1856,623,AE 03 LOTE 01-VILA PACHECO,CENTRO EDUCACIONAL VALE DO AMANHECER,5128,12.148985959438377,CENTRO EDUCACIONAL VALE DO AMANHECER,-15.6798237,-47.6566691
18,1252,623,QUADRA 02 CONJUNTO 03 LOTE 04,CENTRO DE ENSINO FUNDAMENTAL SAO BARTOLOMEU,6834,9.116183786947616,CENTRO EDUCACIONAL SAO BARTOLOMEU,-15.8937925,-47.7788185
8,1805,621,EQNP 15/11 - SETOR P NORTE                         ,ESCOLA CLASSE 39,8130,7.6383763837638385,ESCOLA CLASSE 39,-15.81375503,-48.13318283
18,1112,621,QUADRA 100 - CONJ. Q - AREA ESPECIAL N. 01BAIRRO VILA NOVA,ESCOLA CLASSE AGROVILA  SAO SEBASTIAO,5722,10.852848654316674,ESCOLA CLASSE AGROVILA,-15.9107142,-47.7585786
1,1139,619,SGAS 604  CONJUNTO C LOTES 25/26,SEB DÍNATOS,4862,12.731386260798025,SEB DÍNATOS,-15.8142801,-47.8871431
18,1040,619,RUA 31 NUMERO 200 BAIRRO SÃO JOSÉ,ESCOLA CLASSE VILA NOVA,5856,10.57035519125683,ESCOLA CLASSE VILA NOVA,-15.9134932,-47.7594672
13,1244,617,QS 312  CONJUNTO 05 LOTE 01,CENTRO DE ENSINO FUNDAMENTAL 312,7644,8.071690214547358,CENTRO DE ENSINO FUNDAMENTAL 312,-15.87639241,-48.0682108
5,1104,615,QUADRA 9 AREA ESPECIAL 05,ESCOLA CLASSE 05,7032,8.745733788395905,ESCOLA CLASSE 05,-15.6402317,-47.8018309
4,1554,614,CL 209 LOTE 1-A,CENTRO DE ENSINO FUNDAMENTAL 209 DE SANTA MARIA,6620,9.274924471299094,CENTRO DE ENSINO FUNDAMENTAL 209 DE SANTA MARIA,-16.02212844,-48.02373955
6,1635,612,EQ 4/5 SETOR RESIDENCIAL NORTE,ESCOLA CLASSE 11,5776,10.595567867036012,ESCOLA CLASSE 11,-15.603334,-47.6460613
13,1562,611,QN 427 AE 2,CENTRO DE ENSINO FUNDAMENTAL 427,8144,7.5024557956777995,CENTRO DE ENSINO FUNDAMENTAL 427,-15.89268725,-48.13829167
15,1538,610,"RUA 7 SUL, LOTE 04",COLÉGIO OLIMPO LTDA,5552,10.987031700288185,COLÉGIO OLIMPO LTDA,-15.8364575,-48.0134833
5,1660,610,AR 03 LOTE 04 AREA ESP. ST OESTE,CENTRO DE ENSINO FUNDAMENTAL 08,6588,9.25925925925926,CENTRO DE ENSINO FUNDAMENTAL 08,-15.6393266,-47.8282653
14,1430,608,EQN 212/412 A/E BLOCO C,COLEGIO JK (ANTIGO INST EDUC ANIMA),4344,13.996316758747698,,,
20,1139,607,EQNP 22/26,ESCOLA CLASSE 47,7926,7.6583396416855924,ESCOLA CLASSE 47,-15.8407824,-48.1241696
17,1147,607,EQ 02/04 AREA ESPECIAL SETOR OESTE,ESCOLA CLASSE 02,7468,8.128012854847348,ESCOLA CLASSE 02,-16.0051649,-48.0721947
14,1406,607,SGAN 604 LOTE D,COLEGIO MADRE CARMEN SALES,4632,13.104490500863559,COLEGIO MADRE CARMEN SALLES,-15.7748356,-47.8742135
16,1597,605,"AE - QUADRA 046, VILA SÃO JOSÉ",CENTRO DE ENSINO FUNDAMENTAL N. 03,4974,12.163248894250101,CENTRO DE ENSINO FUNDAMENTAL N. 03,-15.6589056,-48.1956998
16,1317,602,AV.CORREGO DAS CORUJAS S/N - SETOR HABITACIONAL SOL NASCENTE TRECHO 3,ESCOLA CLASSE 66,9006,6.684432600488563,ESCOLA CLASSE 66,-15.8180748,-48.1534937
5,1023,602,QUADRA 02 C/D LOTE F,CENTRO DE ENSINO FUNDAMENTAL 01,6062,9.930715935334874,CENTRO DE ENSINO FUNDAMENTAL 01,-15.6577874,-47.7928649
15,1015,601,EQSA 25/24 QSD 09/11  AE S/N,CENTRO EDUCACIONAL Nº 02,7016,8.566134549600912,CENTRO EDUCACIONAL Nº 02,-15.8420733,-48.0474333
4,1570,599,CL 215 LOTE A,ESCOLA CLASSE  215 DE SANTA MARIA,6628,9.037417018708508,ESCOLA CLASSE  215 DE SANTA MARIA,-16.006275,-47.99849745
6,1074,599,AV. CONTORNO Q. 17-VILA VICENTINA,ESCOLA CLASSE 05,5530,10.831826401446655,ESCOLA CLASSE 05,-15.6316227,-47.6545569
6,1376,598,EQ 02/03 SETOR RESIDENCIAL NORTE,CENTRO EDUCACIONAL 03,5684,10.52076002814919,CENTRO EDUCACIONAL 03,-15.60309356,-47.65035138
13,1031,597,QN 403/405  AREA ESPECIAL,ESCOLA CLASSE 403,7730,7.723156532988357,ESCOLA CLASSE 403,-15.87364366,-48.09809422
4,1490,596,CL 201 LOTE 1 A,CENTRO DE ENSINO FUNDAMENTAL 201 DE SANTA MARIA,6704,8.890214797136037,CENTRO DE ENSINO FUNDAMENTAL 201 DE SANTA MARIA,-16.04441974,-48.03329257
19,1171,592,CND 05 ÁREA ESPECIAL - PRAÇA DO BICALHO,CEF Nº 11,7646,7.742610515302119,CEF Nº 11,-15.8086697,-48.063291
16,1252,591,QNO 19 CONJUNTO B LOTE 01 - EXPANSÃO DO SETOR O,CENTRO DE ENSINO FUNDAMENTAL 34 (ANTIGA EC 60),6200,9.532258064516128,CENTRO DE ENSINO FUNDAMENTAL 34 (ANTIGA EC 60),-15.7944009,-48.1386352
17,1090,590,QUADRA 1 A.E. S.SUL,CEF 11,7532,7.833244822092405,CEF 11,-16.0279286,-48.0695101
5,1554,589,AR 13 CONJUNTO 05 LOTE 01,CENTRO DE ENSINO FUNDAMENTAL 07,6708,8.780560524746571,CENTRO DE ENSINO FUNDAMENTAL 07,-15.6444107,-47.8252031
2,1333,586,QUADRA 4 CONJ. A LOTE 05 - PARANOA,CENTRO DE ENSINO MÉDIO 01 DO PARANOA,6110,9.590834697217677,CENTRO DE ENSINO MÉDIO 01 DO PARANOA,-15.7824766,-47.77972926
10,1171,585,QUADRA 14 LOTE A,CENTRO DE ENSINO DO RIACHO FUNDO I,8710,6.7164179104477615,CENTRO DE ENSINO MÉDIO 1 DO RIACHO FUNDO I,-15.8883177,-48.0140958
21,1023,583,QD 405 CONJUNTO 15 LOTE 01 AE,CENTRO DE ENSINO FUNDAMENTAL 405 DO RECANTO DAS EMAS,6368,9.155150753768844,CENTRO DE ENSINO FUNDAMENTAL 405 DO RECANTO DAS EMAS,-15.9131674,-48.0656869
15,1287,582,QSB 02/03 ÁREA ESPECIAL N 03/04,CILT - CENTRO INTERESCOLAR DE LINGUAS DE TAGUATINGA,6570,8.858447488584476,CILT - CENTRO INTERESCOLAR DE LINGUAS DE TAGUATINGA,-15.83630406,-48.0580709
8,1821,579,EQNP 11/07 - SETOR P NORTE,ESCOLA CLASSE 40,6920,8.367052023121389,ESCOLA CLASSE 40,-15.8192738,-48.1305616
8,2020,576,EQNM 21/23,CENTRO DE ENSINO FUNDAMENTAL 04,6430,8.95800933125972,CENTRO DE ENSINO FUNDAMENTAL 04,-15.8283913,-48.0948331
20,1082,576,QNP 12 A.E,CENTRO DE ENSINO FUNDAMENTAL 33 (ANTIGA ESCOLA CLASSE 44),7042,8.179494461800624,CENTRO DE ENSINO FUNDAMENTAL 33 (ANTIGA E.C. 44),-15.8395918,-48.119033
8,1996,575,EQNN 06/08                                        ,ESCOLA CLASSE 22,6316,9.103863204559847,ESCOLA CLASSE 22,-15.8330446,-48.1039269
13,1198,575,QS 423/425 AE 02,ESCOLA CLASSE 425,7074,8.128357364998587,,,
17,1139,575,EQ 15/17 - PRACA  01 LOTE 03,CENTRO EDUCACIONAL 07,7252,7.9288472145615,CENTRO EDUCACIONAL 07,-16.0202621,-48.0651314
6,1015,575,EQ 01/02 LOTE H-SRL,ESCOLA CLASSE PARANA,5598,10.271525544837443,ESCOLA CLASSE PARANA,-15.6149674,-47.6455861
16,1287,571,QNR 01 AREA ESPECIAL03,CENTRO DE ENSINO FUNDAMENTAL 27,7508,7.6052210974960035,CENTRO DE ENSINO FUNDAMENTAL 27,-15.8056056,-48.1507898
15,1490,571,"QUADRA 204, LOTE 01",ESCOLA ATUAL,4938,11.563385986229243,ESCOLA ATUAL,-15.8405492,-48.01785507
3,1449,568,EQNM 34/36 AREA ESPECIAL 01,ESCOLA CLASSE N 42,7536,7.537154989384288,ESCOLA CLASSE 42,-15.8079669,-48.0954452
20,1147,568,EQNP 24/28,ESCOLA CLASSE 50,7074,8.029403449250777,ESCOLA CLASSE 50,-15.8425435,-48.1279303
17,1210,567,EQ 26/29 AREA ESPECIAL SETOR OESTE,CEF 05,6750,8.4,CEF 05,-16.0157625,-48.0783499
3,1406,566,EQNL 13/15 AREA ESPECIAL 01,ESCOLA CLASSE N 41,7658,7.390963698093497,ESCOLA CLASSE 41,-15.8245162,-48.0873316
6,1058,566,EQ 05/06 LOTE G-SRL,ESCOLA CLASSE 06,5056,11.194620253164556,ESCOLA CLASSE 06,-15.6272764,-47.6467975
8,1988,566,EQNM 22/24                                              ,CENTRO DE ENSINO 16,6930,8.167388167388168,CENTRO DE ENSINO 16,-15.8032776,-48.1086532
10,1210,564,QN 07 AE 1/2,CENTRO DE ENSINO FUNDAMENTAL 02  RIACHO FUNDO I,7802,7.228915662650602,CENTRO EDUCACIONAL 02  RIACHO FUNDO I,-15.8834309,-48.0195577
21,1252,563,QD 404 CONJUNTO 09 LOTE 01,EC 404 RECANTO DAS EMAS,6610,8.517397881996974,ESCOLA CLASSE 404 DO RECANTO DAS EMAS,-15.9128741,-48.0613109
3,1473,562,EQNM 40/42  AREA ESPECIAL S/N,ESCOLA CLASSE N 45,7812,7.194060419866871,ESCOLA CLASSE 45,-15.7947531,-48.1075559
8,1856,561,QNM 13  A.E,CENTRO DE ENSINO MEDIO 03,6846,8.194566170026294,CENTRO DE ENSINO MEDIO 03,-15.826827,-48.0984838
4,1252,560,CL 206 LOTE 1-C,ESCOLA CLASSE 206 DE SANTA MARIA,7392,7.575757575757576,ESCOLA CLASSE 206 DE SANTA MARIA,-16.02612162,-48.03014567
21,1058,558,QUADRA 115 CONJUNTO 7-C LOTE 1 AREA ESPECIAL,CENTRO DE ENSINO FUNDAMENTAL 115 DO RECANTO DAS EMAS,6372,8.757062146892656,CENTRO DE ENSINO FUNDAMENTAL 115 DO RECANTO DAS EMAS,-15.9251983,-48.1077753
19,1031,555,QNF 24 AREA ESPECIAL S/N,CENTRO DE ENSINO DO SESI,6506,8.530587150322779,CENTRO DE ENSINO DO SESI,-15.8125258,-48.0725219
14,1139,554,SQN 403 A/E,ESCOLA CLASSE 403 NORTE,4150,13.349397590361445,ESCOLA CLASSE 403 NORTE,-15.7775358,-47.8758473
16,1120,554,EQNP 17/13 - SETOR P NORTE,ESCOLA CLASSE 34,6614,8.376171756879348,ESCOLA CLASSE 34,-15.80701092,-48.13091543
8,1872,552,EQNN 02/04                                        ,ESCOLA CLASSE 20,5612,9.836065573770492,ESCOLA CLASSE 20,-15.8232782,-48.1093751
17,1112,551,Q 02 AREA ESPECIAL SETOR SUL,CEF 08,6204,8.881366860090264,CEF 08,-16.0257018,-48.0737357
19,1090,551,EQNG 06/07 AE 20,CENTRO EDUCACIONAL N 4,6960,7.916666666666666,CENTRO EDUCACIONAL N 4,-15.7954465,-48.0574214
2,1430,551,QUADRA 03 AREA ESPECIAL 06,CENTRO DE ENSINO FUNDAMENTAL 01 DO PARANOA,5772,9.546084546084547,CENTRO DE ENSINO FUNDAMENTAL 01 DO PARANOA,-15.7791214,-47.7833669
8,1961,549,EQNN 08/10                                                ,ESCOLA CLASSE 15,6702,8.19158460161146,ESCOLA CLASSE 15,-15.8372684,-48.1000911
13,1058,549,QN 410  AREA ESPECIAL 01,ESCOLA CLASSE 410,7716,7.115085536547435,,,
14,1112,548,SQN 312,ESCOLA CLASSE 312 NORTE,4344,12.61510128913444,ESCOLA CLASSE 312 NORTE,-15.7524201,-47.8928102
21,1228,546,QD 206 CONJUNTO 02 LOTE 02,CENTRO DE ENSINO FUNDAMENTAL 206 - RECANTO DAS EMAS,6722,8.122582564712882,CENTRO DE ENSINO FUNDAMENTAL 206 DO RECANTO DAS EMAS,-15.9062673,-48.0689183
1,1287,543,SQS 316 AREA ESPECIAL,ESCOLA CLASSE 316 SUL,3748,14.487726787620064,ESCOLA CLASSE 316 SUL,-15.8302094,-47.9267996
3,1384,543,EQNL 05/07 AREA ESPECIAL,CENTRO DE ENSINO FUNDAMENTAL 04,6996,7.761578044596913,CENTRO DE ENSINO FUNDAMENTAL 04,-15.8227813,-48.0831074
13,1619,540,QN 412 AREA ESPECIAL 01,CENTRO DE ENSINO 412,7128,7.575757575757576,CENTRO DE ENSINO 412,-15.85680678,-48.07514223
9,1228,540,QE 11 AREA ESPECIAL C/D,UNICESPE,5708,9.4604064470918,,,
19,1325,536,RUA 03 CHÁCARA N 82 LOTE 07/08,COLÉGIO ALUB - RUA 03,6916,7.750144592249855,COLÉGIO OBJETIVO - RUA 03,-15.8130752,-48.0123053
14,1163,536,SQN 410 A/E,CENTRO DE ENSINO FUNDAMENTAL 409 NORTE,4192,12.786259541984732,CENTRO DE ENSINO FUNDAMENTAL 410 NORTE,-15.7552862,-47.8814252
21,1031,536,QUADRA 104 CONJUNTO 10 ÁREA ESPECIAL,CENTRO EDUCACIONAL 104 DO RECANTO DAS EMAS,6426,8.341114223467166,CENTRO EDUCACIONAL 104 DO RECANTO DAS EMAS,-15.9005074,-48.0710004
6,1325,534,SETOR EDUCACIONAL LOTES J/L,CENTRO DE ENSINO MÉDIO 02,5334,10.011248593925758,CENTRO DE ENSINO MÉDIO 02,-15.6212844,-47.6536368
14,1023,533,SQN 104,CENTRO DE ENSINO FUNDAMENTAL 104 NORTE,4194,12.708631378159275,CENTRO DE ENSINO FUNDAMENTAL 104 NORTE,-15.7749367,-47.883605
20,1155,532,EQNP 26/30,ESCOLA CLASSE 48,6292,8.45518118245391,ESCOLA CLASSE 48,-15.8445888,-48.1211523
1,1457,531,SGAS 708/908 LOTE B W5 SUL,IESPLAN,4312,12.314471243042671,CEM ELEFANTE BRANCO,-15.8092358,-47.9086075
13,1457,531,QS 121 CONJUNTO 01 LOTE 01,ESCOLA CLASSE 121,6070,8.747940691927512,ESCOLA CLASSE 121,-15.89280471,-48.12057438
21,1104,529,QD 308 AE 1 CONJUNTO 12,CENTRO EDUCACIONAL 308 DO RECANTO DAS EMAS,6910,7.655571635311144,CENTRO EDUCACIONAL 308 DO RECANTO DAS EMAS,-15.9234707,-48.1008902
11,1155,528,"SHCES Q 609, LOTE 01, CRUZEIRO NOVO",COLEGIO SOMA,5090,10.37328094302554,COLEGIO SOMA,-15.7932517,-47.9387498
10,1252,528,QN 14A CONJ 07 AE 1/2,CENTRO DE EDUCACAO INFANTIL,7092,7.4450084602368864,CENTRO DE EDUCACAO INFANTIL DO RIACHO FUNDO II,-15.8955506,-48.0510886
14,1570,528,EQN 204/404 LOTE C,ESCOLA DNA,3906,13.517665130568357,ESCOLA DNA,-15.7741556,-47.8776702
20,1066,526,EQNN 24/26,CENTRO DE ENSINO FUNDAMENTAL 11,6406,8.211052138620044,CENTRO DE ENSINO FUNDAMENTAL 11,-15.8403592,-48.1044855
2,1597,526,DEL LAGO QUADRA 61 CONJUNTO E ÁREA ESPECIAL,ESCOLA CLASSE 01 DO ITAPOÃ,7084,7.425183512140034,ESCOLA CLASSE 01 DO ITAPOÃ,-15.7451486,-47.7697126
2,1341,526,QUADRA 04 CONJ. A LOTE 05,CENTRO DE ENSINO FUNDAMENTAL 02 DO PARANOA,5330,9.868667917448406,CENTRO DE ENSINO FUNDAMENTAL 02 DO PARANOA,-15.78279799,-47.77897658
14,1589,524,SGAN 906 LOTE C,COLEGIO SAGRADA FAMILIA,4322,12.124016658954188,COLEGIO SAGRADA FAMILIA,-15.7714947,-47.8926218
8,1473,524,EQNN 23/25                                               ,CENTRO DE ENSINO 10,7018,7.466514676546024,CENTRO DE ENSINO 10,-15.8054684,-48.1250076
6,1520,524,AREA ESPECIAL 01 VNS DE FATIMA,CENTRO DE ENSINO FUNDAMENTAL NOSSA SENHORA DE FÁTIMA,5350,9.794392523364486,CENTRO DE ENSINO FUNDAMENTAL NOSSA SENHORA DE FÁTIMA,-15.60288469,-47.65789315
15,1198,523,EQSA 25/24 QSD 09/11 ÁREA ESPECIAL S/ N,CEF Nº 3,5940,8.804713804713804,CEF Nº 3,-15.8400029,-48.0491548
13,1422,521,QS 604 AE,ESCOLA CLASSE 604,6272,8.306760204081632,ESCOLA CLASSE 604,-15.86146,-48.0878963
10,1325,520,QN 05 AE 02,CENTRO EDUCATIVO PASSIONISTA MÃE DA SANTA ESPERANÇA,7514,6.920415224913495,CENTRO EDUCATIVO PASSIONISTA MÃE DA SANTA ESPERANÇA,-15.8792017,-48.0178609
14,1058,520,SQN 113 A/E,ESCOLA CLASSE 113 NORTE,4324,12.0259019426457,ESCOLA CLASSE 113 NORTE,-15.7477059,-47.8904828
16,1430,513,EQ 45/55 - VILA SÃO JOSÉ,ESCOLA CLASSE 09,4416,11.616847826086957,ESCOLA CLASSE 09,-15.6585428,-48.1907291
17,1082,513,Q 03 AE SETOR SUL,ESCOLA CLASSE 09,6288,8.158396946564887,ESCOLA CLASSE 09,-16.0306621,-48.0657951
11,1058,506,"SHCES Q 201/203, ÁREA ESPECIAL, CRUZEIRO NOVO",ESCOLA CLASSE 05,4964,10.193392425463337,ESCOLA CLASSE 05,-15.7985095,-47.9432886
6,1406,506,EQ 10/20 CONJ H LOTE 01-BURITIS II,CENTRO DE ENSINO FUNDAMENTAL  03,4534,11.160123511248345,CENTRO DE ENSINO FUNDAMENTAL  03,-15.6158534,-47.6405566
20,1058,506,EQNN 22/24,ESCOLA CLASSE 25,6780,7.463126843657817,ESCOLA CLASSE 25,-15.8354115,-48.1077363
21,1040,505,QD 306 AVENIDA MONJOLO LOTE 06 AE,CENTRO DE ENSINO FUNDAMENTAL 306 DO RECANTO DAS EMAS,5810,8.691910499139414,CENTRO DE ENSINO FUNDAMENTAL 306 DO RECANTO DAS EMAS,-15.9193229,-48.0973269
13,1341,504,QR 303 CONJUNTO 12,ESCOLA CLASSE 303,6294,8.007626310772164,ESCOLA CLASSE 303,-15.88238914,-48.09402272
5,1341,502,DF 205 OESTE KM 19 FERCAL,CENTRO EDUCACIONAL FERCAL,4268,11.761949390815369,CENTRO EDUCACIONAL FERCAL,-15.5905834,-47.8810443
16,1058,501,EQNO 04/06 - SETOR O,ESCOLA CLASSE 16,5852,8.561175666438825,ESCOLA CLASSE 16,-15.7904867,-48.1210086
8,1864,500,EQNM 19/21                                                ,ESCOLA CLASSE 02,5390,9.276437847866418,ESCOLA CLASSE 02,-15.8234078,-48.0956741
9,1040,499,QE 09 AE D,CENTRO EDUCACIONAL 4,5842,8.541595344060253,CENTRO EDUCACIONAL 4,-15.8207381,-47.9748711
1,1341,498,SGAS 615  LOTE 110,COLEGIO COR JESU,4584,10.863874345549739,COLEGIO COR JESU,-15.8376977,-47.9181984
20,1040,498,EQNN 20/22 AE B,ESCOLA CLASSE 24,5880,8.46938775510204,ESCOLA CLASSE 24,-15.831522,-48.1118638
3,1465,497,EQNM 38/40 LOTE A,CENTRO DE ENSINO FUNDAMENTAL 17,6864,7.2406759906759905,CENTRO DE ENSINO FUNDAMENTAL 17,-15.7966801,-48.1026438
5,1422,496,RODOVIA DF-01 KM 13 RUA 8 CHACARA 187-LAGO OESTE,CENTRO DE ENSINO FUNDAMENTAL PROF CARLOS MOTA,4036,12.289395441030724,CENTRO DE ENSINO FUNDAMENTAL PROF CARLOS MOTA,-15.6180831,-47.9506085
6,1929,494,"EM FRENTE A QUADRA 21, CONJ F  ÁREA ESPECIAL-ARAPOANGA",ESCOLA CLASSE 02 DO ARAPOANGA,4372,11.299176578225069,ESCOLA CLASSE 02 DO ARAPOANGA,-15.6399686,-47.6293286
17,1155,493,EQ 10/21 AREA ESPECIAL SETOR OESTE,ESCOLA CLASSE 10,5380,9.163568773234202,ESCOLA CLASSE 10,-16.0081809,-48.078978
3,1392,492,EQNL 10/12 AREA ESPECIAL 01,CENTRO DE ENSINO FUNDAMENTAL 19,6502,7.566902491541064,CENTRO DE ENSINO FUNDAMENTAL 19,-15.82037,-48.0794516
17,1384,489,EQ 02/07 A.E. S.LESTE,CENTRO EDUCACIONAL 06 DO GAMA,6812,7.178508514386377,CENTRO EDUCACIONAL 06 DO GAMA,-16.0074737,-48.0504479
9,1082,489,QE 7 AE Q,CENTRO DE ENSINO FUNDAMENTAL 2,5076,9.63356973995272,CENTRO DE ENSINO FUNDAMENTAL 2,-15.8158769,-47.9780518
13,1589,488,QS 419 AE 01,ESCOLA CLASSE 419,6026,8.09824095585795,ESCOLA CLASSE 419,-15.88510326,-48.11932259
2,1600,488,DEL LAGO QD. 378 CONJ. L ÁREA ESPECIAL,ESCOLA CLASSE 02 DO ITAPOÃ,6552,7.448107448107448,ESCOLA CLASSE 02 DO ITAPOÃ,-15.7394781,-47.7633099
1,1023,486,SHIGS 702 CONJUNTO A,COLEGIO DOM BOSCO,3752,12.953091684434966,ESCOLA SALESIANA BRASÍLIA (DOM BOSCO),-15.8010256,-47.8949295
6,1600,486,QUADRA 45 BAIRRO NOSSA SRA FÁTIMA,ESCOLA CLASSE 07,3412,14.243845252051582,ESCOLA CLASSE 07,-15.6422838,-47.6637212
6,1066,485,AV. INDEPENDÊNCIA 102,ESCOLA CLASSE 01,5148,9.42113442113442,ESCOLA CLASSE 01,-15.6254219,-47.6552759
2,1368,484,QUADRA 24 CJ. I AREA ESPECIAL,ESCOLA CLASSE 05 DO PARANOA,4052,11.94471865745311,ESCOLA CLASSE 05 DO PARANOA,-15.7667377,-47.7771713
19,1015,482,ECNF 01/QNF 19     AE,ESCOLA CLASSE N 27,6358,7.581000314564329,ESCOLA CLASSE N 27,-15.8129134,-48.0683878
1,2151,482,SGAS 913 S/N CONJUNTO B,UNIP - UNIVERSIDADE PAULISTA,3926,12.27712684666327,UNIP - UNIVERSIDADE PAULISTA,-15.819478,-47.9216712
10,1066,480,AV CONTORNO AE 07,CENTRO DE ENSINO FUNDAMENTAL 1,6252,7.677543186180421,CENTRO DE ENSINO FUNDAMENTAL 1,-15.8765142,-47.9764803
14,1090,480,SQN 304,ESCOLA CLASSE 304 NORTE,4246,11.304757418747057,ESCOLA CLASSE 304 NORTE,-15.7766245,-47.886099
6,1201,480,DF 130 DF 150 KM 18 VALE DO AMANHECER,ESCOLA CLASSE  MESTRE DARMAS,5092,9.426551453260016,ESCOLA CLASSE  MESTRE D'ARMAS,-15.672355,-47.6465198
3,1570,476,EQNL 02/04 AREA ESPECIAL,ESCOLA CLASSE N 50,5376,8.854166666666668,ESCOLA CLASSE 50,-15.8315467,-48.0752507
16,1465,475,"PIQ( PROGRAMA DE INTEGRAÇÃO DE QUADRAS) Q. 06 LT. 02, SETOR VEREDAS",CENTRO DE ENSINO FUNDAMENTAL N. 01,4272,11.118913857677901,CENTRO DE ENSINO FUNDAMENTAL N. 01,-15.6665298,-48.2008045
17,1406,474,E/Q 29/33 AE SETOR LESTE,ESCOLA CLASSE 14 DO GAMA,5698,8.31870831870832,ESCOLA CLASSE 14 DO GAMA,-16.0269509,-48.0553695
15,1228,473,QSE 05 ÁREA ESPECIAL N 14,CENTRO DE ENS MÉDIO Nº 3,6854,6.901079661511527,CENTRO DE ENS MÉDIO Nº 3,-15.8599501,-48.0399327
15,1139,472,QSE 05/07 ÁREA ESPECIAL N 01,CEF Nº 10,6560,7.1951219512195115,CEF Nº 10,-15.85672593,-48.0415316
19,1287,470,RUA 06 CH 253 LT. A,COLÉGIO LICEU,5730,8.202443280977311,COLÉGIO LICEU,-15.8087619,-48.0398734
8,1422,470,EQNN 05/07                                   ,ESCOLA CLASSE 08,6500,7.230769230769231,ESCOLA CLASSE 08,-15.8083337,-48.1174035
15,1210,470,QSD 32 ÁREA P/ ESCOLA N 02,ESCOLA CLASSE 54 (CEF  Nº 18 - ESCOLA NORMAL),5390,8.719851576994433,ESCOLA CLASSE 54 (CEF  Nº 18 - ESCOLA NORMAL),-15.8536967,-48.048635
1,1015,470,SQS 102 AREA ESPECIAL,ESCOLA CLASSE 102 SUL,3070,15.309446254071663,ESCOLA CLASSE 102 SUL,-15.8039651,-47.890341
8,1848,469,"QNN 31 ÀREA ESPECIAL, B,C,D E",INSTITUTO DE ENSINO SUPERIOR DE BRASÍLIA-IESB,4970,9.43661971830986,INSTITUTO DE ENSINO SUPERIOR DE BRASÍLIA-IESB,-15.8101632,-48.1250641
16,1600,469,Q. 04 LOTE 01,ESCOLA CLASSE 08,4400,10.65909090909091,ESCOLA CLASSE 08,-15.670665,-48.2022223
6,1120,468,SETOR EDUCACIONAL LOTE C/D,CENTRO DE ENSINO FUNDAMENTAL 04,4042,11.578426521523998,CENTRO DE ENSINO FUNDAMENTAL 04,-15.622108,-47.6518227
17,1368,467,E/Q 10/15 - AE SETOR LESTE,ESCOLA CLASSE 03 DO GAMA,5948,7.85137861466039,ESCOLA CLASSE 03 DO GAMA,-16.0143417,-48.0510828
1,2003,467,SQS 206 AREA ESPECIAL,ESCOLA CLASSE 206 SUL,3530,13.229461756373937,ESCOLA CLASSE 206 SUL,-15.816545,-47.8964859
5,1406,466,AR 05 AREA ESPECIAL 1,ESCOLA CLASSE 13 AR 05,4750,9.810526315789474,ESCOLA CLASSE 13 AR 05,-15.6403359,-47.8246216
14,1236,465,SGAN 907 MODULO A,CENTRO EDUCACIONAL GISNO,4174,11.140392908481072,CENTRO EDUCACIONAL GISNO,-15.769193,-47.8943992
18,1287,458,SH ESTRADA DO SOL COND. MANSÕES SERRANA KM 5 CHÁCARA IRMÃOS CARVALHO,CIEIC - CENTRO INTEGRADO IRMAOS CARVALHO,4080,11.225490196078432,CIEIC - CENTRO INTEGRADO IRMAOS CARVALHO,-15.8671215,-47.7867143
9,1015,458,QI 01/03 LT A/E,ESCOLA CLASSE 1,5170,8.85880077369439,ESCOLA CLASSE 1,-15.814205,-47.9750626
13,1376,458,QR 614 AREA ESPECIAL 01,ESCOLA CLASSE 614,5450,8.403669724770642,ESCOLA CLASSE 614,-15.85363847,-48.07444376
6,1937,456,QUADRA 01 CONJ. F LOTES 21/31,CENTRO EDUCACIONAL DELTA,4460,10.22421524663677,CENTRO EDUCACIONAL DELTA,-15.61338926,-47.64592826
10,1244,453,QC 4 CONJ 18 LOTE 2,ESCOLA CLASSE 1,6368,7.113693467336684,ESCOLA CLASSE 1 DO RIACHO FUNDO II,-15.9153795,-48.0461663
8,1465,453,EQNN 21/23,CENTRO DE ENSINO MARIA DO ROSARIO G.SILVA,5944,7.621130551816958,CENTRO DE ENSINO MARIA DO ROSARIO G.SILVA,-15.8098776,-48.1221603
6,1597,452,EQ 3/4 PROJEÇÃO G SRL,ESCOLA CLASSE 04,4018,11.249377799900447,ESCOLA CLASSE 04,-15.6212997,-47.6462299
8,1830,449,EQNP 05/09,ESCOLA CLASSE 36,5958,7.536085934877476,ESCOLA CLASSE 36,-15.8175702,-48.1272085
16,1384,447,EQ 6/8,ESCOLA CLASSE N 03,4506,9.920106524633821,ESCOLA CLASSE N 03,-15.6770577,-48.1928985
11,1074,447,"SHCES Q. 407, ÁREA ESPECIAL, CRUZEIRO NOVO",ESCOLA CLASSE 04,4712,9.48641765704584,ESCOLA CLASSE 04,-15.7959616,-47.9417836
16,1139,446,EQNO 02/04 - SETOR O,CENTRO DE ENSINO FUNDAMENTAL 12,5468,8.156547183613752,CENTRO DE ENSINO FUNDAMENTAL 12,-15.7959858,-48.1194171
